volgnr1z,buurtz,gebplmz,gebjrmz,relimz,bsmz,bersmz,berpmz,gebjrvz,gebplvaz,relivz,nrkindz,nrbodez,nrhgz,relhfdz,grondblz,pblz,patblz,totblz,jrhu1z,bervamz,bervavz,bermhuz,bervhuz,bergt1z,relgt1z,bergt2z,relgt2z,bergt3z,relgt3z,bergt4z,relgt4z,hugeldz,hulftaz,volgnr2z,hulftbz,bsvz,gebplvbz,vamasdz,pblvamz,vavasdz,pblvavz
221151,22,1,1836,9,3,12,215,-1,-1,-1,0,0,2,2,81,148,19,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221152,-1,-1,-1,-1,-1,-1,-1
221201,22,1,1843,1,1,255,232,1845,2,1,4,2,0,-1,0,129,0,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221202,-1,-1,-1,-1,-1,-1,-1
221251,20,1,1859,1,1,10,210,1855,1,1,2,0,0,-1,0,32,170,203,1882,210,360,210,0,540,6,540,6,540,3,210,3,0,22,221252,26,3,1,1,27,1,31
221301,21,2,1827,1,1,61,210,1820,2,1,2,0,0,-1,56,54,12,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221302,-1,-1,-1,-1,-1,-1,-1
221401,25,2,1850,1,1,190,610,1849,3,8,3,0,0,-1,0,84,30,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221402,-1,-1,-1,-1,-1,-1,-1
221451,34,1,1839,8,1,239,650,1852,1,8,4,1,0,-1,0,102,187,289,1875,0,110,650,0,110,6,321,5,610,6,321,2,0,36,221452,23,3,1,0,0,1,112
221501,10,3,1816,8,1,41,234,1833,2,8,3,2,0,-1,23,83,26,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221502,-1,-1,-1,-1,-1,-1,-1
221551,22,1,1834,1,3,130,110,-1,-1,-1,0,0,0,-1,0,0,405,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221552,-1,-1,-1,-1,-1,-1,-1
221601,32,3,1827,1,1,207,240,1838,1,5,2,1,0,-1,59,37,58,153,1869,0,210,350,1,210,2,210,5,210,5,210,7,1,41,221602,30,3,1,0,0,1,0
221651,30,1,1852,8,1,32,211,1851,1,8,3,0,0,-1,153,45,13,210,1877,540,310,211,0,210,2,310,3,240,7,540,7,0,25,221652,26,3,1,1,0,1,0
221701,11,1,1831,9,1,190,220,1838,2,9,0,1,0,-1,106,67,25,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221702,-1,-1,-1,-1,-1,-1,-1
221751,1,2,1844,8,1,207,240,1854,1,6,3,4,0,-1,44,111,38,194,1872,0,240,240,0,240,6,210,7,420,7,210,7,2,28,221752,18,3,1,0,0,1,150
221801,25,3,1819,8,1,207,240,1822,2,8,3,0,0,-1,25,60,38,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221802,-1,-1,-1,-1,-1,-1,-1
221851,42,1,1821,1,1,370,700,1832,3,1,1,2,0,-1,0,128,26,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221852,-1,-1,-1,-1,-1,-1,-1
221901,3,1,1810,9,2,190,610,1810,1,9,0,0,0,-1,424,0,84,508,1835,610,0,330,0,610,1,215,6,443,7,610,7,0,25,221902,25,3,1,1,0,0,0
221951,25,2,1857,9,1,255,232,1861,2,9,1,2,0,-1,0,94,58,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221952,-1,-1,-1,-1,-1,-1,-1
222001,48,5,1827,6,1,207,240,1837,1,1,6,0,0,-1,62,83,58,203,1855,211,0,310,1,210,2,210,7,220,7,210,7,0,27,222002,26,3,1,0,0,0,0
222051,2,1,1836,8,3,360,540,-1,-1,-1,0,0,0,-1,312,0,0,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222052,-1,-1,-1,-1,-1,-1,-1
222101,7,1,1837,1,1,190,610,1836,1,1,5,2,0,-1,0,0,216,216,1861,0,210,610,0,321,2,210,7,540,7,650,7,1,23,222102,24,3,1,0,0,0,26
222151,25,2,1839,11,1,304,421,1850,4,1,3,1,0,-1,0,149,0,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222152,-1,-1,-1,-1,-1,-1,-1
222201,50,1,1837,5,1,370,700,1841,4,1,4,2,0,-1,0,113,42,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222202,-1,-1,-1,-1,-1,-1,-1
222251,3,2,1837,9,1,190,220,1841,1,9,1,1,0,-1,0,57,130,186,1860,610,610,610,0,610,2,420,7,215,7,215,7,1,22,222252,19,3,1,0,0,1,0
222301,26,1,1850,1,1,239,650,1856,1,1,1,1,0,-1,0,52,119,171,1880,360,210,321,0,240,2,420,2,210,5,210,5,0,29,222302,24,3,1,1,0,1,0
222351,5,1,1851,8,3,168,213,-1,-1,-1,0,1,1,2,94,74,87,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222352,-1,-1,-1,-1,-1,-1,-1
222401,27,3,1808,1,3,360,540,-1,-1,-1,0,2,0,-1,61,87,0,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222402,-1,-1,-1,-1,-1,-1,-1
222451,11,1,1848,8,1,190,610,1852,1,8,2,1,0,-1,68,85,38,191,1877,540,540,650,0,610,2,610,2,610,5,610,5,0,29,222452,24,3,1,1,0,1,0
222501,49,2,1853,9,1,190,610,1854,2,9,3,2,0,-1,0,218,237,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222502,-1,-1,-1,-1,-1,-1,-1
222551,24,1,1834,6,1,168,213,1844,1,6,5,1,0,-1,73,194,87,354,1865,213,220,213,0,213,1,213,2,220,5,220,5,2,30,222552,20,3,1,1,125,1,60
222601,49,3,1835,5,1,190,610,1843,2,2,0,2,0,-1,0,180,236,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222602,-1,-1,-1,-1,-1,-1,-1
222651,1,3,1842,8,1,190,610,1839,3,8,2,1,0,-1,0,69,104,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222652,-1,-1,-1,-1,-1,-1,-1
222701,23,1,1852,9,1,190,610,1852,2,9,1,0,0,-1,68,189,0,257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222702,-1,-1,-1,-1,-1,-1,-1
222751,35,1,1839,8,1,251,231,1846,3,1,0,1,0,-1,0,95,19,114,1864,610,111,231,0,540,5,610,5,610,5,610,2,2,25,222752,23,3,1,1,45,1,92
222801,2,1,1823,1,1,230,650,1822,3,1,1,0,0,-1,44,117,320,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222802,-1,-1,-1,-1,-1,-1,-1
222851,33,1,1821,8,1,41,234,1822,1,8,2,0,0,-1,36,96,14,146,1846,0,111,234,0,111,5,610,5,231,3,540,3,0,24,222852,24,3,1,0,0,1,0
222901,7,1,1835,7,1,203,610,1832,1,1,4,0,0,-1,39,85,26,150,1859,0,0,610,0,220,5,220,5,680,7,220,7,1,24,222902,26,3,1,0,0,0,0
222951,48,1,1844,8,1,190,610,1852,5,8,6,2,0,-1,216,130,119,466,1871,0,0,610,0,210,6,610,3,212,3,322,7,2,26,222952,19,3,5,0,0,0,0
223001,37,1,1825,1,1,230,650,1825,1,1,2,1,0,-1,60,58,8,126,1850,211,110,211,0,610,5,234,2,234,7,251,7,0,24,223002,24,3,1,1,0,1,0
223051,21,1,1842,7,3,162,212,-1,-1,-1,0,1,0,-1,209,36,19,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223052,-1,-1,-1,-1,-1,-1,-1
223101,5,2,1849,1,1,34,160,1854,1,1,5,2,0,-1,0,89,41,130,1874,160,210,540,0,210,5,210,5,120,7,210,7,0,25,223102,20,3,1,1,51,1,0
223151,49,2,1830,1,1,238,680,1841,2,1,10,1,0,-1,0,200,120,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223152,-1,-1,-1,-1,-1,-1,-1
223201,8,2,1810,8,1,360,540,1810,3,8,1,1,0,-1,63,84,0,147,1835,210,210,210,0,210,4,210,5,540,6,210,7,0,25,223202,22,4,-1,1,0,0,100
223251,13,1,1838,8,1,204,252,1839,1,8,4,1,2,2,80,101,63,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223252,-1,-1,-1,-1,-1,-1,-1
223301,36,1,1826,7,1,190,610,1837,1,7,4,3,0,-1,0,193,320,513,1862,610,540,610,0,540,2,610,2,650,6,650,7,2,35,223302,24,3,1,1,266,1,319
223351,7,1,1857,1,1,238,680,1857,1,1,2,2,0,-1,39,120,64,223,1878,220,610,650,0,650,2,680,3,210,6,610,7,0,20,223352,20,3,1,1,57,1,68
223401,26,1,1848,6,1,32,211,1841,1,5,3,1,0,-1,35,17,60,113,1872,0,410,211,0,410,5,410,5,210,7,211,7,1,24,223402,31,3,1,0,0,1,0
223451,2,2,1849,1,1,190,610,1849,2,8,1,0,0,-1,0,101,38,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223452,-1,-1,-1,-1,-1,-1,-1
223501,42,1,1829,1,3,360,540,-1,-1,-1,0,0,0,-1,145,0,0,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223502,-1,-1,-1,-1,-1,-1,-1
223551,35,1,1845,8,3,239,650,-1,-1,-1,0,2,2,2,75,138,58,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223552,-1,-1,-1,-1,-1,-1,-1
223601,50,2,1853,1,1,32,211,1851,3,1,4,1,1,1,41,59,16,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223602,-1,-1,-1,-1,-1,-1,-1
223651,35,1,1841,1,1,207,240,1843,1,1,5,0,0,-1,29,45,40,114,1866,0,310,350,0,610,2,340,6,210,7,540,7,1,24,223652,23,3,1,0,0,1,0
223701,49,1,1839,6,1,190,323,1836,1,1,3,1,0,-1,63,89,59,210,1867,540,0,323,0,442,6,540,6,540,3,321,3,2,28,223702,31,3,1,1,0,0,0
223751,1,1,1859,9,1,370,700,1860,1,9,0,0,0,-1,25,100,15,141,1879,0,215,210,0,215,5,610,3,540,3,610,7,0,20,223752,19,3,1,0,0,1,22
223801,23,2,1811,1,1,360,540,1815,6,8,0,2,0,-1,367,361,0,728,1845,0,110,610,0,420,7,610,7,610,7,410,7,0,33,223802,29,3,6,0,0,0,0
223851,13,1,1827,1,1,360,540,1833,1,1,1,1,0,-1,237,39,0,276,1858,210,0,140,0,210,1,210,5,210,5,321,3,1,30,223852,25,3,1,1,35,0,0
223901,11,3,1834,8,1,190,220,1842,3,8,3,0,0,-1,69,56,10,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223902,-1,-1,-1,-1,-1,-1,-1
223951,3,1,1837,9,1,190,610,1842,1,9,4,1,0,-1,47,69,87,203,1865,610,610,610,2,610,7,540,7,610,7,610,7,1,28,223952,22,3,1,1,0,1,18
224001,20,1,1835,5,1,230,650,1836,1,5,3,3,0,-1,63,311,174,548,1863,680,0,650,0,650,5,610,5,235,5,650,7,2,28,224002,26,3,1,1,122,0,0
224051,25,3,1857,1,1,207,240,1854,1,1,2,0,1,1,0,166,87,253,1881,0,0,240,0,240,5,260,2,220,2,410,2,0,24,224052,27,3,1,0,0,0,0
224101,11,1,1837,1,1,81,210,1837,3,1,6,0,2,2,47,71,20,138,1862,210,210,210,0,210,5,210,3,340,3,220,7,1,25,224102,24,3,3,1,19,1,24
224151,37,1,1833,1,2,34,160,1832,1,1,2,2,1,2,38,170,138,347,1857,0,610,160,0,540,5,610,5,540,6,210,2,2,24,224152,23,3,1,0,0,1,93
224201,50,2,1848,1,1,304,421,1853,2,1,0,0,1,3,0,136,0,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224202,-1,-1,-1,-1,-1,-1,-1
224251,3,1,1849,9,1,239,650,1856,1,9,2,3,0,-1,0,91,26,116,1880,0,610,650,0,610,5,540,6,650,2,220,2,0,30,224252,24,3,1,0,0,1,116
224301,42,1,1832,1,2,190,610,1834,1,6,4,1,0,-1,188,113,62,362,1855,610,213,610,0,610,2,252,3,220,7,610,7,2,23,224302,20,3,1,1,0,1,0
224351,49,3,1827,1,1,34,160,1838,1,1,1,1,0,-1,46,73,26,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224352,-1,-1,-1,-1,-1,-1,-1
224401,16,2,1834,1,1,162,212,1849,1,6,0,1,0,-1,101,65,19,186,1870,0,0,212,0,212,2,212,5,213,7,210,7,3,36,224402,30,3,1,0,0,0,0
224451,23,1,1835,7,1,230,650,1862,6,11,0,2,1,1,0,136,87,223,1883,0,443,610,0,650,7,540,7,650,7,540,7,0,48,224452,21,3,6,0,0,0,0
224501,49,1,1837,8,1,360,540,1825,3,1,0,1,0,-1,146,30,0,175,1860,0,0,210,2,210,3,321,7,210,7,210,7,1,22,224502,34,2,3,0,0,0,0
224551,1,1,1853,1,1,207,240,1856,3,1,2,0,1,1,0,66,87,153,1879,0,0,210,1,240,2,210,5,240,6,310,7,0,25,224552,22,3,3,0,0,0,0
224601,42,1,1831,1,1,230,650,1817,1,1,1,4,0,-1,78,269,237,584,1860,210,0,321,0,210,2,610,5,210,6,212,5,2,28,224602,43,3,1,1,0,0,0
224651,49,1,1812,1,3,340,442,-1,-1,-1,0,2,0,-1,0,192,0,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224652,-1,-1,-1,-1,-1,-1,-1
224701,28,2,1837,1,1,360,540,1835,1,6,3,1,1,1,141,85,0,225,1868,540,540,540,0,540,5,213,5,610,2,540,2,2,31,224702,29,3,1,0,0,1,121
224751,4,1,1825,1,1,190,220,1827,1,7,4,1,0,-1,31,64,64,159,1847,321,0,210,0,650,7,321,3,212,6,212,7,0,22,224752,20,3,1,1,0,0,0
224801,12,1,1848,4,1,190,610,1845,2,4,2,1,0,-1,31,120,19,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224802,-1,-1,-1,-1,-1,-1,-1
224851,35,1,1845,1,1,190,610,1848,3,5,4,3,0,-1,68,171,119,358,1873,540,110,112,0,610,6,231,6,120,3,610,3,2,27,224852,24,3,3,0,0,1,0
224901,49,1,1833,8,1,12,215,1838,1,8,6,0,0,-1,117,52,0,168,1863,0,0,360,0,215,2,321,5,220,7,215,7,1,30,224902,25,3,1,0,0,0,0
224951,48,3,1842,1,1,207,240,1854,1,1,4,7,0,-1,0,491,226,717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224952,-1,-1,-1,-1,-1,-1,-1
225001,23,1,1819,7,1,61,210,1825,1,7,3,0,0,-1,62,62,15,139,1840,210,0,210,0,210,7,210,7,340,7,210,7,0,21,225002,21,3,1,1,0,0,0
225051,9,2,1841,8,1,200,320,1839,1,8,3,0,1,2,44,58,14,116,1873,0,0,320,3,210,2,322,2,210,6,610,6,2,31,225052,34,2,1,0,0,0,0
225101,41,1,1846,8,1,207,240,1840,1,1,0,0,0,-1,0,35,87,122,1873,0,443,215,0,540,3,210,5,210,7,321,7,1,26,225102,33,3,1,0,0,1,0
225151,37,2,1844,11,1,190,610,1849,2,11,7,2,0,-1,29,71,26,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225152,-1,-1,-1,-1,-1,-1,-1
225201,1,1,1852,1,1,190,610,1862,1,1,3,2,0,-1,66,250,125,441,1875,610,220,540,0,220,3,220,3,540,7,540,7,0,22,225202,20,3,1,1,130,1,92
225251,26,1,1831,2,2,210,323,1828,1,1,2,0,0,-1,0,59,59,118,1852,210,210,321,0,443,6,210,2,220,7,210,7,1,21,225252,23,3,1,1,0,1,25
225301,34,1,1825,8,1,360,540,1825,1,8,0,1,0,-1,112,108,0,220,1879,0,0,540,0,540,2,610,2,110,3,540,7,0,53,225302,53,3,1,0,0,0,0
225351,28,1,1829,2,1,239,650,1834,3,1,2,1,0,-1,0,115,168,283,1868,650,0,650,0,650,1,610,2,233,5,410,5,2,39,225352,34,3,3,1,106,0,0
225401,34,1,1821,8,2,190,610,-1,-1,-1,1,0,0,-1,39,36,38,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225402,-1,-1,-1,-1,-1,-1,-1
225451,34,1,1833,2,1,360,540,1836,1,1,3,1,0,-1,99,149,0,248,1863,650,110,130,0,650,1,321,2,110,5,130,7,2,30,225452,26,3,1,1,163,1,130
225501,23,1,1803,5,2,230,650,1805,1,5,3,3,0,-1,0,264,0,263,1832,0,610,610,0,540,3,610,2,540,2,610,2,0,29,225502,27,2,1,0,0,1,0
225551,16,1,1843,9,1,190,610,1837,2,9,6,1,1,2,68,62,26,156,1866,610,0,610,0,540,5,540,5,540,5,650,7,1,23,225552,28,3,2,1,50,0,0
225601,15,2,1836,9,1,230,650,1840,1,9,1,0,0,-1,0,70,119,189,1880,0,0,650,0,215,5,680,5,321,5,215,5,9,46,225602,42,3,1,0,0,0,0
225651,34,1,1825,5,2,238,680,1826,2,5,0,2,2,2,226,188,119,534,1851,680,0,680,0,120,3,231,5,610,6,210,2,0,26,225652,24,3,2,1,0,0,0
225701,20,2,1834,2,3,203,140,-1,-1,-1,0,1,2,2,0,88,58,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225702,-1,-1,-1,-1,-1,-1,-1
225751,35,1,1826,8,1,360,540,1830,1,8,4,2,0,-1,47,176,0,223,1851,210,610,210,0,210,5,610,3,110,7,110,7,0,24,225752,21,3,1,1,0,1,0
225801,8,1,1830,8,1,190,610,1832,5,8,2,0,0,-1,42,371,211,624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225802,-1,-1,-1,-1,-1,-1,-1
225851,10,1,1854,6,1,230,610,1855,1,5,2,1,0,-1,0,108,38,146,1880,610,0,610,0,610,7,610,7,610,7,610,7,0,25,225852,25,3,1,1,0,0,0
225901,15,1,1827,9,2,360,540,1826,1,9,6,0,0,-1,108,41,0,149,1846,0,0,540,0,610,7,540,7,321,7,610,7,0,21,225902,19,3,1,0,0,0,0
225951,10,3,1828,5,1,190,610,1823,1,1,1,1,0,-1,0,92,24,116,1859,0,220,610,0,540,5,540,5,680,2,610,2,2,30,225952,35,3,1,0,0,1,105
226001,18,3,1838,9,1,162,112,1837,1,9,4,0,1,2,49,20,59,129,1874,0,212,212,0,215,5,215,5,215,5,212,5,0,35,226002,36,3,1,0,0,1,36
226051,20,3,1842,9,1,168,213,1840,3,9,7,0,0,-1,26,35,87,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226052,-1,-1,-1,-1,-1,-1,-1
226101,24,1,1844,9,1,370,700,1839,1,9,4,1,0,-1,0,102,19,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226102,-1,-1,-1,-1,-1,-1,-1
226151,7,1,1814,6,1,81,210,1817,1,6,0,0,0,-1,0,123,4,127,1841,0,0,141,0,650,2,321,7,210,7,210,7,0,27,226152,28,2,3,0,0,0,0
226201,49,1,1831,6,1,34,160,1832,1,6,0,1,0,-1,147,54,141,342,1856,540,540,211,0,410,2,360,2,210,6,340,7,1,25,226202,24,3,1,1,0,1,0
226251,36,1,1817,5,1,360,540,1818,1,1,3,2,0,-1,479,269,0,749,1841,680,234,540,0,234,7,610,5,610,5,680,2,0,23,226252,23,3,1,1,0,1,0
226301,23,3,1819,5,3,255,232,-1,-1,-1,0,0,0,-1,553,0,0,553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226302,-1,-1,-1,-1,-1,-1,-1
226351,22,1,1814,10,1,239,650,1818,1,10,4,2,0,-1,39,113,0,152,1836,110,540,540,0,540,4,540,3,220,3,540,7,0,22,226352,18,3,1,0,0,1,0
226401,20,1,1837,6,1,168,213,1844,1,6,0,1,0,-1,0,58,58,115,1867,0,252,310,0,213,2,210,2,540,7,210,7,1,29,226402,22,3,1,0,0,1,0
226451,11,1,1815,6,1,51,210,1832,3,6,1,1,0,-1,34,72,8,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226452,-1,-1,-1,-1,-1,-1,-1
226501,15,1,1833,9,3,20,210,-1,-1,-1,0,1,1,2,104,25,20,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226502,-1,-1,-1,-1,-1,-1,-1
226551,10,1,1844,9,1,51,110,1840,1,9,1,1,0,-1,63,61,59,182,1869,220,220,610,0,210,3,220,3,220,5,610,5,1,27,226552,28,3,1,1,0,1,0
226601,7,2,1845,9,1,251,231,1856,2,9,1,3,0,-1,0,117,26,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226602,-1,-1,-1,-1,-1,-1,-1
226651,21,2,1819,9,1,360,540,1822,2,9,1,2,0,-1,37,95,0,132,1845,0,650,540,0,321,5,210,2,540,6,220,7,0,25,226652,22,3,2,0,0,1,0
226701,49,1,1849,1,1,240,321,1844,1,7,4,1,0,-1,75,40,15,131,1872,650,540,321,0,210,3,211,3,210,5,321,3,2,23,226702,28,3,1,1,40,1,0
226751,7,1,1824,1,2,239,650,1824,1,1,4,3,0,-1,0,135,237,372,1848,410,220,322,0,410,2,322,5,410,6,220,7,0,24,226752,24,3,1,1,0,1,0
226801,48,1,1849,8,1,190,610,1852,1,8,4,1,0,-1,94,51,38,183,1870,610,213,540,0,220,3,610,3,212,3,213,6,2,21,226802,18,3,1,1,59,1,0
226851,22,1,1850,9,2,12,215,1850,1,9,2,2,0,-1,0,113,87,200,1874,610,0,540,0,650,5,232,6,540,6,610,2,0,24,226852,23,3,1,1,103,0,0
226901,10,2,1841,10,1,230,650,1841,3,10,7,0,0,-1,254,66,33,353,1862,650,610,210,0,610,5,210,2,230,3,540,7,0,20,226902,20,3,1,1,0,1,0
226951,9,2,1843,8,1,32,214,1846,1,8,3,1,0,-1,44,61,61,166,1871,0,540,211,0,211,2,220,2,340,5,340,7,4,27,226952,24,3,1,0,0,1,0
227001,1,2,1839,8,1,207,240,1829,2,8,1,0,0,-1,31,55,87,174,1875,0,0,540,3,540,5,210,5,443,7,310,7,0,36,227002,48,2,2,0,0,0,0
227051,49,2,1823,6,1,304,421,1829,3,1,4,3,0,-1,0,166,0,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227052,-1,-1,-1,-1,-1,-1,-1
227101,35,1,1833,1,1,103,210,1833,1,1,4,0,0,-1,96,21,23,141,1862,440,540,210,0,210,2,210,2,540,2,252,5,1,28,227102,27,3,1,0,0,1,0
227151,10,2,1838,8,3,190,610,-1,-1,-1,0,0,0,-1,0,100,119,219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227152,-1,-1,-1,-1,-1,-1,-1
227201,28,2,1828,5,1,340,442,1841,3,5,5,2,0,-1,47,139,0,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227202,-1,-1,-1,-1,-1,-1,-1
227251,36,3,1848,1,1,190,610,1851,3,1,1,2,0,-1,0,109,26,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227252,-1,-1,-1,-1,-1,-1,-1
227301,1,1,1811,1,1,190,610,1829,1,1,6,0,0,-1,83,112,214,409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227302,-1,-1,-1,-1,-1,-1,-1
227351,24,1,1828,1,1,303,411,1824,2,1,2,4,0,-1,215,528,15,758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227352,-1,-1,-1,-1,-1,-1,-1
227401,3,3,1822,1,1,360,540,1820,2,1,0,1,0,-1,0,424,0,424,1861,0,0,442,0,540,6,442,7,232,7,540,7,2,39,227402,43,2,2,0,0,0,0
227451,49,1,1819,5,1,224,120,1819,2,5,1,2,0,-1,0,136,87,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227452,-1,-1,-1,-1,-1,-1,-1
227501,9,1,1821,8,1,160,112,1854,2,8,2,0,1,2,99,118,279,496,1846,0,210,610,0,240,2,610,3,680,6,610,6,0,25,227502,23,3,2,0,0,1,0
227551,6,1,1826,8,1,230,650,1821,2,8,1,2,0,-1,0,141,19,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227552,-1,-1,-1,-1,-1,-1,-1
227601,6,1,1841,11,1,190,610,1855,2,1,4,2,0,-1,42,51,29,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227602,-1,-1,-1,-1,-1,-1,-1
227651,9,1,1833,1,1,324,420,1830,1,1,2,0,0,-1,117,51,0,168,1857,420,610,420,3,420,2,210,6,212,5,210,5,1,24,227652,26,3,1,1,0,1,11
227701,42,3,1832,1,1,196,610,1842,2,1,2,2,0,-1,42,215,87,344,1868,0,540,650,0,680,5,233,5,234,2,610,2,2,35,227702,25,3,2,0,0,1,117
227751,22,3,1820,1,1,130,110,1819,3,2,1,2,0,-1,0,308,165,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,227752,-1,-1,-1,-1,-1,-1,-1
227801,46,2,1845,2,1,34,160,1852,1,2,2,1,1,2,34,63,46,143,1873,240,0,160,0,240,2,160,2,240,6,360,6,2,27,227802,21,3,1,1,49,0,0
227851,42,3,1822,1,2,160,112,1819,1,7,4,1,0,-1,34,137,58,228,1847,220,210,212,0,110,5,540,5,540,5,210,7,0,25,227852,28,3,1,0,0,1,0
227951,2,1,1851,9,1,190,610,1858,1,10,3,4,0,-1,0,255,119,374,1879,610,610,610,0,610,2,680,6,610,7,610,6,0,27,227952,20,3,1,1,295,1,274
228001,22,1,1856,9,3,190,610,-1,-1,-1,0,0,0,-1,0,0,119,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228002,-1,-1,-1,-1,-1,-1,-1
228051,49,3,1825,1,1,120,320,1829,2,1,6,0,0,-1,52,137,59,248,1855,0,360,610,0,610,6,234,6,410,2,220,2,2,29,228052,21,3,2,0,0,1,47
228101,36,2,1843,1,1,190,220,1844,2,1,1,3,0,-1,68,419,269,756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228102,-1,-1,-1,-1,-1,-1,-1
228151,36,1,1801,1,1,360,540,1811,2,2,0,3,0,-1,57,228,0,285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228152,-1,-1,-1,-1,-1,-1,-1
