,caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy,occupationalTitleDeVries,hisco,ordering,district,label,wkt,concat1854,locatiepunt,straat1909,nr1909,tvg1909,buurt1876,straat1876,steeg1876,nr1876,tvg1876,buurt1853,nr1853,tvg1853,concat1853,sectie1832,perceelnr1832,tvg1832,concat1832,WKT,nummer
37,1,101851,KK,334,40,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Gereformeerd,gehuwd,27,Gereformeerd,Amsterdam,3,3,2,ander familielid,178,259,129,1846,vader overleden,vader overleden,advocaat,lid Staten-Generaal,oom/neef vrouw,zonder,oom/neef vrouw,zonder,oom/neef man,koopman,broer/zwager vrouw,32,19,101852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,566,5,6,5,10,1,12,4,4,assuradeurs,44120,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK334,12841.0,,,,kk,Keizersgracht,,261.0,,kk,334.0,,KK334,e,3910.0,,e3910,POINT (120813.890314641 487186.194344742),12841.0
38,1,101901,X,600,46,overig Utrecht,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,44,Nederlands Hervormd,Amsterdam,6,0,0,-1,77,28,8,1829,vader overleden,vader overleden,ambachtsman,schipper,broer/zwager vrouw,werklieden,broer/zwager vrouw,ambachtsman,broer/zwager vrouw,ambachtsman,geen familie,22,20,101902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,4,3,2,8,2,21,2,4,ambachtsman,99999,23,https://adamlink.nl/geo/district/buurt-x/127,X,"POLYGON((4.889485 52.367234,4.890137 52.367129,4.891595 52.366924,4.893014 52.366877,4.893521 52.366977,4.895835 52.366326,4.895825 52.36613,4.895997 52.363397,4.892446 52.363845,4.889451 52.364267,4.886428 52.365963,4.88795 52.36668,4.889485 52.367234))",X600,17612.0,,,,x,Vijzelstraat,,42.0,,x,600.0,,X600,i,882.0,,i882,POINT (121337.672618242 486532.932502265),17612.0
39,1,102001,Z,659,42,Amsterdam,TUSSENHANDEL,commissionair,zonder beroep,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,2,ander familielid,0,152,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,178,1,5,3,4,6,65,2,4,commissionair,42230,25,https://adamlink.nl/geo/district/buurt-z/138,Z,"POLYGON((4.895997 52.363397,4.901769 52.364479,4.904997 52.359182,4.899166 52.357829,4.897701 52.357581,4.897528 52.358791,4.897377 52.359047,4.896808 52.359165,4.896386 52.35945,4.89626 52.359737,4.895997 52.363397))",Z659,21435.0,,,,z,Keizersgracht,,790.0,,z,659.0,,Z659,i,1344.0,,i1344,POINT (121779.555194401 486322.657576769),21435.0
40,1,102051,L,225,30,Zeeland steden,CHEM BEDR,apotheker,als in bev.register,Nederlands Hervormd,gehuwd,22,Nederlands Hervormd,overig Utrecht,1,4,1,geen familie,115,111,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,5,5,2,8,2,23,3,3,apotheker,6710,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L225,2532.0,Raamskooi,5.0,,L,Raamskooi,,5.0,,L,225.0,,L225,F,3975.0,,F3975,POINT (121608.474625342 487865.120404371),2532.0
41,1,102101,U,97,29,Amsterdam,TEXTIEL,ambachtsman,als in bev.register,Remonstrants,gehuwd,-1,Evangelisch Luthers,-1,0,1,0,-1,50,115,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,4,5,4,3,2,21,3,2,ambachtsman,99999,20,https://adamlink.nl/geo/district/buurt-u/148,U,"POLYGON((4.904375 52.377763,4.905516 52.377835,4.910012 52.37734,4.910877 52.377132,4.912157 52.377455,4.913833 52.377658,4.916426 52.377441,4.93182 52.375252,4.931883 52.373968,4.915007 52.376318,4.914192 52.37633,4.913309 52.375904,4.908649 52.373318,4.914176 52.370924,4.921924 52.368433,4.923755 52.367897,4.924299 52.367748,4.925189 52.36757,4.925757 52.367482,4.926525 52.367243,4.926552 52.366979,4.926457 52.366646,4.926428 52.365854,4.926343 52.365695,4.92463 52.365605,4.923621 52.36542,4.923143 52.365071,4.922991 52.364881,4.92109 52.365017,4.922303 52.365754,4.910657 52.369528,4.910897 52.370103,4.910674 52.370197,4.910324 52.370124,4.9097 52.370234,4.908148 52.371164,4.906362 52.372056,4.904847 52.372978,4.903691 52.373721,4.903266 52.374263,4.903237 52.374663,4.903404 52.375199,4.904375 52.377763))",U97,26610.0,,,,u,Nieuwe Waalseiland,,7.0,,u,97.0,,U97,g,4158.0,,g4158,POINT (122112.840590802 487512.312610398),26610.0
42,1,102151,T,247,51,Amsterdam,VOEDINGS EN GENOTMID,slager,als in bev.register,Hersteld Luthers,gehuwd,49,Hersteld Luthers,Amsterdam,4,2,1,ander familielid,118,35,38,1826,vader overleden,ambachtsman,slager,ambachtsman,vader vrouw,ambachtsman,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,24,22,102152,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,5,3,3,9,2,21,2,5,slager,77310,19,https://adamlink.nl/geo/district/buurt-t/149,T,"POLYGON((4.931883 52.373968,4.931792 52.372028,4.931835 52.370216,4.93189 52.369612,4.931745 52.369309,4.931303 52.369179,4.930131 52.36913,4.929406 52.368946,4.928991 52.368476,4.928751 52.367848,4.928619 52.367485,4.926525 52.367243,4.925757 52.367482,4.925189 52.36757,4.924299 52.367748,4.923755 52.367897,4.921924 52.368433,4.914176 52.370924,4.908649 52.373318,4.913309 52.375904,4.914192 52.37633,4.915007 52.376318,4.931883 52.373968))",T247,27717.0,,,,t,Wittenburgergracht,,31.0,,t,247.0,,T247,h,2570.0,,h2570,POINT (123162.502700716 486971.793507271),27717.0
43,1,102201,R,286,42,Amsterdam,BOEKDRUKKERY,ambachtsman,geen,Rooms Katholiek,gehuwd,41,Rooms Katholiek,Amsterdam,4,1,0,-1,306,228,213,1837,winkelier,houtvlotter,winkelier,zonder,broer/zwager man,houtvlotter,broer/zwager vrouw,commissionair,geen familie,winkelier,geen familie,26,25,102202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,747,6,5,5,7,2,21,4,4,ambachtsman,99999,17,https://adamlink.nl/geo/district/buurt-r/146,R,"POLYGON((4.906362 52.372056,4.908148 52.371164,4.903873 52.369278,4.901948 52.370135,4.904815 52.371385,4.906362 52.372056))",R286,22481.0,,,,r,Oude Schans,,17.0,,r,286.0,,R286,h,683.0,,h683,POINT (122209.982022743 487168.781319013),22481.0
44,1,102251,L,552,42,Amsterdam,WARENHANDEL,drogist,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,ov. N-Holland,5,1,0,-1,52,84,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,4,4,3,8,2,22,2,4,drogist,41030,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L552,3160.0,,,,L,Nieuwendijk,,8.0,,L,552.0,,L552,F,4078.0,,F4078,POINT (121573.305420964 487908.79124318),3160.0
45,1,102301,CC,21,60,Amsterdam,WARENHANDEL,winkelier,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,3,1,0,-1,154,46,9,1825,vader overleden,vader overleden,winkelier,ambachtsman,broer/zwager man,ambtenaar,geen familie,ambachtsman,geen familie,ambachtsman,geen familie,31,24,102302,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,5,3,2,5,2,22,3,6,winkelier,41030,28,https://adamlink.nl/geo/district/buurt-cc/125,CC,"POLYGON((4.881141 52.363469,4.886428 52.365963,4.889451 52.364267,4.887952 52.362607,4.887767 52.362674,4.886845 52.36156,4.886772 52.361492,4.886631 52.361399,4.88637 52.361264,4.886167 52.361116,4.885228 52.360338,4.884879 52.360676,4.884723 52.361209,4.884438 52.361467,4.883967 52.361699,4.883473 52.361727,4.882573 52.361716,4.881868 52.361883,4.881719 52.362022,4.881617 52.362259,4.881614 52.362516,4.881593 52.362772,4.88156 52.362984,4.881366 52.363269,4.881141 52.363469))",CC21,16229.0,,,,cc,Leidschestraat,,75.0,,cc,21.0,,CC21,i,1970.0,,i1970,POINT (120791.583228913 486484.933009131),16229.0
46,1,102351,SS,266,62,Z-Holl. steden,324,hoogleraar,als in bev.register,Nederlands Hervormd,gehuwd,51,Nederlands Hervormd,ov. Gelderland,3,1,0,-1,0,187,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187,1,5,1,6,4,42,2,6,hoogleraar,13100,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS266,6934.0,,,,ss,Heerengracht,,42.0,,ss,266.0,,SS266,d,5783.0,,d5783,POINT (121179.7783417 487914.662895136),6934.0
47,1,102401,KK,43,37,Amsterdam,VERZEKERINGSWEZEN,commissionair,als in bev.register,Evangelisch Luthers,ongehuwd,-1,-1,-1,0,2,3,ander familielid,0,242,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1,5,5,6,6,65,3,3,commissionair,42230,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK43,12544.0,,,,kk,Singel,,316.0,,kk,43.0,,KK43,f,221.0,,f221,POINT (120993.967024351 487141.177855241),12544.0
48,1,102451,AA,516,50,Amsterdam,360,zonder,zonder beroep,Rooms Katholiek,gehuwd,46,Rooms Katholiek,Amsterdam,0,1,0,-1,134,105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,239,5,5,1,3,5,54,3,5,zonder,-2,26,https://adamlink.nl/geo/district/buurt-aa/128,AA,"POLYGON((4.895997 52.363397,4.89626 52.359737,4.896386 52.35945,4.896808 52.359165,4.897377 52.359047,4.897528 52.358791,4.897701 52.357581,4.895814 52.357672,4.89464 52.357901,4.893378 52.358296,4.892399 52.358692,4.891632 52.358862,4.890424 52.358812,4.891657 52.362207,4.891854 52.362174,4.892446 52.363845,4.895997 52.363397))",AA516,18950.0,,,,aa,Prinsengracht,,732.0,,aa,516.0,,AA516,i,2569.0,,i2569,POINT (121489.728832712 486066.807448934),18950.0
49,1,102501,KK,341,36,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,gehuwd,38,Waals Hervormd,Z-Holl. steden,0,3,0,-1,115,318,526,1839,koopman,advocaat,koopman,zonder,broer/zwager vrouw,lid Staten-Generaal,broer/zwager vrouw,makelaar,oom/neef man,particulier,oom/neef man,22,24,102502,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,959,5,6,6,5,6,61,4,3,koopman,41025,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK341,12848.0,,,,kk,Keizersgracht,,247.0,,kk,341.0,,KK341,e,3917.0,,e3917,POINT (120817.127720475 487234.73392529),12848.0
50,1,102551,CC,7,43,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,30,Evangelisch Luthers,Amsterdam,1,1,0,-1,64,57,6,1845,vader overleden,vader overleden,ambachtsman,ambachtsman,oom/neef man,zonder,oom/neef vrouw,winkelier,geen familie,ambachtsman,geen familie,34,21,102552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,4,4,2,4,2,21,2,4,ambachtsman,99999,28,https://adamlink.nl/geo/district/buurt-cc/125,CC,"POLYGON((4.881141 52.363469,4.886428 52.365963,4.889451 52.364267,4.887952 52.362607,4.887767 52.362674,4.886845 52.36156,4.886772 52.361492,4.886631 52.361399,4.88637 52.361264,4.886167 52.361116,4.885228 52.360338,4.884879 52.360676,4.884723 52.361209,4.884438 52.361467,4.883967 52.361699,4.883473 52.361727,4.882573 52.361716,4.881868 52.361883,4.881719 52.362022,4.881617 52.362259,4.881614 52.362516,4.881593 52.362772,4.88156 52.362984,4.881366 52.363269,4.881141 52.363469))",CC7,16215.0,,,,cc,Leidschestraat,,47.0,,cc,7.0,,CC7,i,1836.0,,i1836,POINT (120851.87642122 486531.420131498),16215.0
