caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,135251,26,24,41,1,303,411,1,2,1,38,1,4,1,6,1,3,0,706,0,1850,0,453,411,110,2,610,2,610,5,232,5,37,34,135252,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,706,1,6,1,10,4,41,4,4
1,135301,37,301,58,1,51,210,1,1,1,50,1,1,0,0,0,-1,137,19,8,1815,310,210,210,310,1,210,1,252,7,310,7,20,19,135302,1,1,1828,210,0,210,210,1,220,7,221,7,220,7,32,24,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,5,2,2,2,2,21,2,5
1,135351,3,555,40,5,193,612,1,2,1,38,2,33,1,2,0,-1,0,123,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,315,1,5,5,5,6,61,3,4
1,135401,34,395,62,16,340,442,1,4,1,69,4,1,3,4,1,3,234,910,0,1821,442,510,442,442,1,451,5,540,5,0,0,29,36,135402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1144,5,6,1,10,4,44,5,6
1,135451,3,30,64,1,257,230,1,6,1,60,6,1,1,3,1,3,142,113,19,1821,0,211,230,211,4,210,7,540,7,0,0,32,29,135452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,274,5,5,2,7,2,23,3,6
1,135501,35,366,47,1,210,130,1,5,1,38,1,20,7,3,0,-1,0,184,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,297,1,5,5,12,1,13,3,4
1,135551,21,177,38,1,191,610,1,1,1,41,1,6,1,0,2,3,28,64,35,1840,0,0,310,210,5,443,2,210,6,210,7,25,24,135552,1,1,1845,0,0,310,443,2,610,7,210,7,540,7,29,41,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,3,4,3,5,6,61,2,3
1,135601,42,158,45,1,238,680,1,1,1,42,1,1,6,2,0,-1,0,190,237,1834,530,650,680,530,1,650,4,680,2,232,5,26,23,135602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,427,1,5,5,10,6,68,3,4
1,135651,3,284,30,17,207,240,1,9,1,31,9,1,3,3,1,3,0,88,88,1850,540,610,240,540,5,420,3,610,7,210,7,26,28,135652,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,1,4,4,9,2,24,2,3
1,135701,16,252,46,17,190,610,1,9,1,42,9,9,4,2,0,-1,121,74,173,1827,610,610,610,540,7,610,5,540,3,0,0,20,16,135702,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,5,4,5,8,6,61,3,4
1,135751,27,426,44,1,238,680,1,5,1,36,5,3,7,2,0,-1,70,157,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,324,4,5,4,11,6,68,3,4
1,135801,23,8,51,5,371,110,1,3,1,43,3,15,1,1,0,-1,36,89,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,3,4,4,4,1,11,2,5
1,135851,24,115,78,5,324,421,1,6,1,76,2,23,0,3,0,-1,202,603,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135852,-1,-1,1811,510,421,421,421,4,0,0,0,0,0,0,36,34,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,843,5,6,3,5,4,42,4,7
1,135901,44,73,43,1,190,610,1,2,1,39,1,1,6,2,0,-1,85,81,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135902,-1,-1,1841,0,0,610,111,5,111,5,610,2,322,2,31,26,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,279,4,4,5,10,6,61,3,4
1,135951,34,401,47,1,239,651,1,4,1,33,4,1,5,4,0,-1,0,247,196,1847,0,0,650,110,5,540,5,120,2,540,2,40,26,135952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,443,1,5,5,11,6,65,3,4
1,136001,24,509,33,4,193,223,1,1,1,34,1,1,3,2,1,3,0,75,41,1845,610,692,611,610,2,610,5,234,2,210,5,24,24,136002,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,1,4,3,8,2,22,2,3
1,136051,47,141,52,1,191,610,1,8,1,65,8,10,2,0,0,-1,0,20,135,1824,610,0,251,610,1,0,0,0,0,0,0,23,37,136052,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,1,3,5,4,6,61,2,5
1,136101,36,260,62,1,238,680,1,1,1,55,1,1,6,3,0,-1,0,206,119,1817,220,610,680,220,1,680,4,410,2,540,5,25,18,136102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325,1,5,5,11,6,68,3,6
1,136151,22,156,63,1,360,520,0,1,1,48,1,6,3,1,0,-1,252,42,0,1822,0,540,210,0,0,0,0,0,0,0,0,31,28,136152,1,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,6,3,1,6,5,52,3,6
1,136201,5,508,61,17,190,610,2,8,1,52,8,1,1,2,0,-1,304,152,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136202,-1,-1,1838,540,0,220,610,5,650,5,680,7,680,7,45,37,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,528,6,5,4,5,6,61,4,6
1,136251,27,2,36,1,164,240,1,1,1,27,1,15,0,1,0,-1,0,82,326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,1,4,6,3,2,24,3,3
1,136301,36,243,68,1,360,540,3,1,1,66,1,16,0,1,0,-1,53,103,0,1818,0,410,610,410,4,234,7,540,5,410,6,32,27,136302,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,156,4,5,1,3,5,54,2,6
1,136351,45,247,64,1,360,520,3,6,1,61,6,1,0,1,0,-1,128,35,0,1815,0,0,210,210,7,210,7,210,7,540,7,26,36,136352,1,26,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,5,3,1,3,5,52,2,6
1,136401,9,450,29,1,202,254,2,1,1,35,1,1,4,1,0,-1,14,101,26,1842,253,610,253,253,2,610,5,610,5,0,0,18,23,136402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,2,5,3,7,2,25,2,2
1,136451,2,65,43,5,193,612,1,8,1,41,8,1,1,2,0,-1,204,212,87,1832,530,111,611,530,1,111,4,232,2,540,5,22,21,136452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,503,5,5,4,5,6,61,4,4
1,136501,41,960,60,1,161,251,1,6,1,52,1,5,1,1,0,-1,110,24,0,1817,540,694,310,540,1,694,4,694,5,694,5,23,24,136502,1,1,1845,0,0,251,321,6,210,7,210,7,210,7,51,43,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,5,3,1,4,2,25,2,6
1,136551,20,142,34,1,203,140,1,6,1,26,6,1,1,1,1,3,0,146,83,1850,610,230,140,610,2,540,2,233,6,220,6,30,22,136552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,1,5,4,5,1,14,3,3
1,136601,34,253,57,1,303,233,1,1,2,-1,-1,-1,1,3,0,-1,206,166,320,1822,0,610,680,610,4,442,7,540,7,0,0,25,24,136602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,692,5,5,6,5,2,23,4,5
1,136651,26,517,70,1,360,540,3,6,3,-1,-1,-1,0,2,1,3,0,145,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,1,5,1,4,5,54,2,7
1,136701,12,243,40,5,190,610,1,8,1,39,8,1,0,1,1,2,99,139,119,1836,610,610,610,610,3,610,6,240,6,610,7,23,22,136702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,357,4,5,5,4,6,61,3,4
1,136751,25,746,52,1,207,240,1,7,2,-1,-1,-1,3,2,0,-1,29,52,38,1835,213,0,540,213,1,210,5,210,2,212,7,33,23,136752,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,3,4,3,6,2,24,2,5
1,136801,20,151,76,1,360,540,3,1,1,75,1,1,1,2,0,-1,99,254,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,353,4,6,1,5,5,54,3,7
1,136851,12,58,51,1,360,540,3,1,1,47,1,1,2,0,0,-1,113,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136852,-1,-1,1841,0,0,210,210,2,252,2,610,7,211,7,39,34,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,5,1,1,4,5,54,2,5
1,136901,10,88,57,1,196,220,1,4,1,57,4,1,7,0,0,-1,135,58,26,1819,252,0,210,252,1,210,7,0,0,0,0,22,22,136902,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219,5,4,3,9,2,22,3,5
1,136951,33,15,58,1,32,214,1,1,3,-1,-1,-1,0,2,0,-1,106,79,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,238,5,4,4,3,2,21,3,5
1,137051,20,150,45,1,248,112,1,1,1,43,1,16,6,2,2,2,147,449,644,1836,680,442,680,680,1,442,4,540,2,540,6,28,26,137052,1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1240,5,6,6,12,1,11,5,4
1,137101,23,500,57,1,32,211,1,1,1,60,1,1,0,1,1,1,52,40,38,1815,211,211,211,211,1,211,4,540,7,220,7,19,22,137102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,3,4,2,21,2,5
1,137151,6,297,31,1,233,650,1,8,1,31,8,1,1,2,0,-1,78,51,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,4,4,4,5,6,65,2,3
1,137201,42,20,32,1,190,610,1,8,1,30,8,27,2,2,0,-1,0,133,320,1851,540,540,610,610,2,610,7,322,7,540,7,30,28,137202,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,453,1,5,6,6,6,61,3,3
1,137251,35,342,65,9,340,442,1,4,1,61,4,1,0,1,0,-1,152,299,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451,5,6,1,3,4,44,3,6
1,137301,12,160,36,10,191,610,1,6,1,36,6,29,6,3,0,-1,117,164,129,1841,0,421,610,610,3,610,3,610,2,540,7,23,23,137302,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410,5,5,5,11,6,61,3,3
1,137351,34,427,48,1,238,680,1,4,1,38,4,16,5,2,0,-1,92,150,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,4,5,4,9,6,68,3,4
1,137401,28,711,28,1,190,610,1,5,3,-1,-1,-1,0,4,2,2,0,66,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,268,1,4,5,7,6,61,3,2
1,137451,23,476,76,1,360,510,3,5,2,-1,-1,-1,1,3,0,-1,0,440,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,440,1,6,1,5,5,51,3,7
1,137501,43,199,60,1,203,140,1,1,1,55,1,1,4,1,0,-1,0,87,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,1,4,3,7,1,14,2,6
1,137551,25,698,26,1,230,650,1,1,1,20,1,1,0,1,0,-1,0,119,38,1853,651,0,650,680,5,120,5,540,5,650,7,25,20,137552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,1,5,3,3,6,65,2,2
1,137601,8,631,53,1,203,698,1,1,1,42,1,1,8,2,0,-1,77,114,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325,4,5,5,12,6,69,3,5
1,137651,29,16,64,1,260,420,1,6,1,52,6,1,5,1,0,-1,194,49,4,1829,0,698,420,698,4,440,7,220,6,212,3,40,27,137652,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,5,3,2,8,4,42,3,6
1,137701,34,272,43,1,207,240,1,5,1,39,1,1,0,0,1,2,0,40,105,1841,0,0,240,340,5,211,5,240,3,110,3,30,26,137702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,1,3,5,3,2,24,2,4
1,137751,23,498,69,4,360,540,3,1,1,66,1,1,0,1,1,2,160,105,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,265,5,5,1,4,5,54,3,6
1,137801,27,151,69,9,360,540,0,1,1,69,8,32,0,1,0,-1,80,32,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,4,3,1,3,5,54,2,6
1,137851,34,309,52,1,190,610,1,6,1,49,4,1,6,5,0,-1,164,549,416,1829,442,0,530,442,1,451,3,411,2,610,5,28,26,137852,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1129,5,6,6,13,6,61,5,5
1,137901,24,346,33,15,207,240,1,8,3,-1,-1,-1,0,2,4,2,22,50,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3,4,3,7,2,24,2,3
1,137951,11,508,40,4,192,610,1,8,1,36,8,1,6,3,0,-1,0,509,206,1842,610,220,610,610,6,540,5,650,7,234,7,29,25,137952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,715,1,6,5,11,6,61,4,4
1,138001,42,259,38,1,230,650,1,6,1,38,1,1,0,3,0,-1,162,290,173,1842,650,680,650,610,2,680,2,680,5,610,5,25,26,138002,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,625,5,6,5,5,6,65,4,3
1,138051,25,397,42,5,239,651,1,1,3,-1,-1,-1,0,1,3,2,0,0,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,1,1,5,5,6,65,2,4
1,138101,9,4,31,1,167,110,1,1,1,23,1,2,2,1,0,-1,58,58,43,1847,540,540,611,540,7,210,7,540,7,540,7,24,21,138102,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159,4,4,3,5,1,11,2,3
1,138151,13,420,38,1,210,130,1,1,1,40,5,17,0,1,0,-1,0,69,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,1,4,4,3,1,13,2,3
1,138201,11,802,68,1,360,540,3,1,2,-1,-1,-1,1,0,3,2,588,0,0,1812,0,540,210,0,0,0,0,0,0,0,0,26,28,138202,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,588,6,1,1,5,5,54,4,6
1,138251,27,29,74,1,360,540,3,5,2,-1,-1,-1,2,1,0,-1,90,109,0,1817,0,540,610,610,7,610,7,0,0,0,0,38,37,138252,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,199,4,5,1,4,5,54,2,7
1,138301,26,13,58,17,238,680,1,1,1,56,1,1,3,4,0,-1,183,309,119,1822,0,610,680,610,5,321,5,220,2,540,2,26,24,138302,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,611,5,6,5,9,6,68,4,5
1,138351,15,76,74,1,196,610,1,9,1,62,9,1,1,1,1,2,87,48,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138352,-1,-1,1836,0,0,610,540,2,540,5,230,7,230,7,57,45,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,4,3,3,5,6,61,2,7
1,138401,42,63,42,1,101,210,1,1,1,32,6,1,4,3,0,-1,68,64,42,1844,0,610,210,322,2,610,5,610,5,322,5,32,22,138402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,4,4,3,9,2,21,2,4
1,138451,33,54,63,1,103,110,1,1,1,56,1,1,5,1,0,-1,0,181,225,1817,0,540,102,321,7,321,7,680,7,0,0,27,20,138452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406,1,5,5,8,1,11,3,6
1,138501,8,158,55,1,193,610,1,8,1,47,8,16,0,1,0,-1,120,73,8,1841,0,0,610,321,3,210,6,650,7,310,7,43,39,138502,1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,5,4,2,3,6,61,3,5
1,138551,2,112,44,1,224,120,1,2,1,44,2,1,6,3,0,-1,124,269,59,1833,120,0,610,120,1,540,5,680,2,455,6,24,24,138552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,452,5,6,4,11,1,12,3,4
1,138601,35,510,42,1,239,651,1,2,1,42,2,33,3,2,0,-1,120,58,9,1841,0,120,650,120,4,680,3,680,2,410,7,30,30,138602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187,5,4,2,7,6,65,2,4
1,102951,8,549,51,1,360,540,3,4,1,39,4,1,0,1,0,-1,53,85,0,1844,610,0,540,540,2,210,5,210,5,610,7,41,29,102952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138,4,4,1,3,5,54,2,5
